f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,class
-1.11305,-1.33197,-1.80268,-1.28248,-1.98193,-0.61855,-0.34882,-0.93624,-0.57941,-0.12777,0.87057,-0.74926,0.41196,-0.06970,-0.53621,-1.80417,-1.01106,-1.35496,-1.01774,-0.47553,-1.44354,1
1.91559,-1.34882,-1.38053,0.37034,-1.02610,-0.82249,-0.69655,-1.44371,-0.01999,-1.15327,-0.61496,0.73472,-0.79593,-0.07606,-0.98891,-2.12841,-0.15204,0.11979,-1.02305,-1.05093,-1.04325,1
-0.69056,0.24920,-0.18846,0.11344,-1.85612,-0.01357,-1.50497,0.27222,-0.24943,0.54547,-1.96062,-0.36645,-0.54891,0.39893,-0.09781,-2.74041,-0.72988,-1.32924,0.93487,-1.90073,2.64384,1
0.72643,-1.34340,-0.37088,-1.54643,-0.75400,-0.02828,1.86841,-0.96129,-0.31353,1.41329,-0.93617,-1.18547,-1.47208,-0.63850,-0.24849,-0.47596,-0.33517,-1.29102,-1.94581,-1.52338,0.18030,1
0.88515,1.55388,0.22070,1.19375,-0.32730,-0.58792,-1.31165,-1.41492,0.97484,-1.09138,0.10578,-0.36649,-2.05779,0.69812,-0.83489,0.08456,0.39522,0.31710,0.38485,0.43052,-0.86363,1
0.74487,0.75907,-0.45280,-0.93874,-0.21658,-1.84192,-0.19913,1.29760,-0.40887,-0.45378,-1.04981,0.90469,0.46491,-0.06593,-0.66634,-0.98879,1.85373,-1.07575,1.24774,-0.90205,0.36261,1
-0.96163,-2.26680,-0.49682,-0.76963,-0.03453,-0.99218,0.14774,-1.39961,-1.74151,-1.47758,-0.35705,-0.12576,0.78566,1.03220,0.10358,1.37601,2.04971,1.05038,-2.10509,-0.42651,0.48838,1
-1.43926,0.47971,0.22858,0.08466,-1.80343,-0.13262,0.48595,-2.09372,-2.76296,1.02973,-1.02521,-0.04313,-0.30666,-0.09135,-2.00141,-1.37107,-0.52904,-1.70203,-0.01687,-0.00058,-0.75611,1
-0.44578,1.04705,-0.00820,-0.65354,-1.56208,0.20932,1.05146,0.03835,0.51191,-0.35474,-0.60486,-0.91135,-0.65980,-1.92521,-1.32565,-1.34111,-1.47689,-0.24500,-0.57256,-0.07766,-1.93847,1
0.77324,-1.40603,-1.28658,-0.26137,0.09061,-2.40572,0.63001,-1.12084,-0.22087,-1.63129,0.75987,0.06668,0.43172,-0.15202,-2.55567,0.43476,0.68704,-1.03029,0.81758,0.17289,0.05862,1
-0.77349,0.55463,-0.02970,-1.43194,-1.31350,-0.71631,-1.29688,-1.99539,-2.03656,-0.74551,-0.24530,0.25464,-2.18947,-1.88476,-0.07332,0.35189,-0.70068,-0.36532,-0.68583,-0.48915,-0.57188,1
-1.16468,-2.60669,-0.50038,-0.33452,-0.06440,-1.68720,1.20164,0.32269,0.49957,-0.08537,-1.01694,-0.69715,-0.58169,-0.16684,0.94046,1.59914,-1.79941,-1.08985,-1.32363,-1.57364,0.52193,1
1.13734,-0.39019,-1.21620,0.69112,-3.12102,1.00889,-2.01026,1.60289,0.18347,0.31775,0.32548,-0.41335,-0.58885,-0.10205,-1.61089,-0.33834,-0.13398,1.59758,-0.31427,-0.52826,-0.65129,1
-1.23824,-1.05504,-1.22277,1.05189,-1.00433,0.30528,-0.67969,-1.77651,-0.27350,1.33729,-1.65738,0.23706,1.55242,-0.29556,-1.23826,-0.57507,-0.12740,0.65090,-1.06792,-0.84372,-1.35442,1
-2.09176,-0.72295,-0.41005,-1.78320,-0.36645,-0.08402,-1.74147,-0.12374,-0.01123,-1.31647,-0.53664,-1.48690,-0.43300,0.34919,0.07367,-0.58624,0.28299,-2.03503,-0.28060,-0.23838,-1.00544,1
1.90052,-0.10366,-0.84816,-0.79950,-1.79296,-1.08013,0.45242,-1.52873,-1.18302,0.12661,-1.28660,0.29668,-1.17145,0.28481,-1.27862,0.44502,0.55179,1.16769,0.89425,0.64774,-0.96520,1
0.66615,-0.36442,-1.66147,0.00763,-0.12514,-0.72164,-1.47323,0.15131,0.14810,-0.18690,-1.73426,0.65369,-0.57083,0.60054,0.96574,-0.55891,-1.63503,-1.48406,1.04747,-1.65076,-0.88532,1
0.54453,0.66156,-0.17069,-3.06588,-2.42836,-1.10810,-0.24586,0.28963,-1.92014,-0.73773,0.17782,1.87029,-0.19660,-0.43922,-0.20667,-0.54326,-0.81828,-2.20390,-1.05000,-1.11619,-1.81679,1
-1.41465,1.44579,0.90961,0.48061,0.11638,-0.75731,-1.84470,0.39206,1.14825,0.07299,-1.52487,-1.06451,0.84549,-0.28444,-1.11556,0.67579,-1.02098,-1.98264,-0.50840,0.56574,-0.94942,1
0.70241,-1.07827,0.66838,-1.12513,-1.17198,-0.87355,0.17193,-2.45845,-0.96610,-0.55569,-0.94143,-0.04773,-0.83312,-1.83350,-1.95446,-1.68943,-0.42125,-0.72792,-0.83261,1.04562,-1.81318,1
1.04716,0.29759,-1.96725,-0.78172,0.17648,-0.61135,-1.22391,-2.89878,-0.71490,0.08418,-1.61038,1.38262,1.15172,-1.08001,1.71131,-1.64369,-2.26031,-1.24829,0.48370,0.13182,0.63594,1
-2.00845,1.24287,-0.61994,0.00440,-0.45256,-1.07994,0.36282,1.97057,-0.60134,-0.99026,0.41553,-0.71897,-0.90427,0.20367,0.77492,0.68836,-1.26276,0.22948,-0.16417,0.08162,-0.71316,1
0.79120,-0.58791,0.01705,-3.11983,0.07967,-0.08998,0.14115,-1.86194,-1.37069,-0.49741,-1.37612,-1.87734,-0.86961,0.61238,-0.63779,-1.54877,-0.35993,-0.62528,-1.83337,0.32955,0.66691,1
0.56365,-0.82931,0.87705,-0.44675,-1.86466,-0.46433,-1.10385,0.04258,0.21187,0.08331,-0.25113,-0.54337,-0.19129,-1.93285,0.11664,-0.65769,-0.01889,-1.27021,-1.40096,0.81162,0.27352,1
0.46781,-0.12825,-1.72869,-0.49730,-1.06598,-0.19906,-1.41377,-1.79635,0.36132,-1.45700,1.70240,1.63579,-0.84164,-0.24274,0.81530,-1.02670,1.29334,-1.40185,-1.36929,0.04906,-0.09012,1
-1.31512,-0.09450,-2.14037,0.61151,-0.15544,0.43685,0.07302,-0.74998,-0.26657,-0.94156,-1.64042,0.91661,-1.09808,-0.73470,0.63273,-1.04032,0.37597,-2.93167,-3.12000,-0.06083,0.50179,1
1.35407,-2.08567,-0.58482,-2.25889,0.01049,-0.41892,-2.18093,0.36778,-1.64764,1.23902,0.12091,-1.04377,-1.32801,-1.13375,-0.33003,0.04367,-0.26746,-0.18567,0.59953,0.51209,-0.88979,1
0.81470,-0.49671,-0.15711,-1.05143,1.76964,-0.10808,-1.08707,-0.84285,-1.28249,-1.52957,-0.23063,-0.86579,-0.50496,-1.08378,0.52984,-1.66164,-1.31614,-1.59680,-1.84814,-0.78728,0.18087,1
-0.11718,1.06192,-0.22562,0.40644,0.96992,-1.00759,-0.98313,-1.74872,0.53683,0.93433,0.73492,-1.28088,-0.66043,0.63605,0.96747,-0.24676,-1.83619,-2.26743,1.14093,-0.83353,1.69482,1
0.60141,-0.03044,-2.05944,-2.38454,-1.08510,-1.61950,-1.15278,-0.45105,-0.11755,-0.00115,0.79134,0.08929,-0.90359,-1.42597,-0.39353,1.15878,-0.53636,0.05275,-1.06740,-1.73335,-0.89577,1
-0.09460,-0.58763,-0.93761,-0.25529,-0.47691,-0.34015,0.18449,-1.22507,0.45487,0.11246,-1.97953,-1.46927,-1.59060,-1.33870,-0.69559,1.43110,0.53693,-2.06195,1.32448,-3.09147,-0.10303,1
-1.89812,-0.18133,0.68070,0.13068,0.55633,-1.03604,-1.15957,-2.32969,-0.98918,-0.69452,-1.71388,-1.32251,-1.49728,0.09309,-1.34853,0.49641,-0.34181,0.57486,-0.11284,-0.56629,-1.30880,1
-0.08607,0.30271,-1.23332,0.12744,-2.83832,-2.12524,0.71966,-1.55538,0.53674,-1.16381,-0.82134,0.98869,-0.43176,-0.43915,-0.84676,-2.52593,-1.12568,-2.47853,-2.52721,-0.36736,-1.36728,1
-2.84958,0.46054,-1.88602,-0.66865,1.52826,-0.01765,-0.04028,-0.67839,-1.08383,0.04225,0.01107,-1.01574,-2.03685,-1.15512,-1.44824,-2.23788,1.42961,-2.24728,0.00593,-0.90199,-0.63133,1
1.30888,-0.39113,-0.80671,0.31179,-0.77564,-0.07964,-0.02607,-0.45232,-0.05515,1.23666,-0.97786,-0.80623,-0.10148,-1.45068,-0.85831,-0.69454,-0.39042,-0.62900,-0.41615,0.66842,0.20486,1
-1.39726,0.65960,-2.93103,-0.09486,-0.34834,-1.23865,0.43803,-0.79471,-1.40314,-1.08689,-0.79643,0.02372,-0.02002,0.26610,-0.02186,-1.84144,-1.14602,-0.07420,-0.54066,-0.33495,-1.67673,1
-1.32369,-0.26552,0.52120,-1.57450,0.86289,-0.00640,-1.84249,-1.49089,-0.19474,0.43346,-1.57112,0.88070,-1.23683,-1.03213,-0.75451,0.22651,0.70003,-0.29836,-1.48371,-1.06556,-0.67733,1
-1.14679,0.97385,-1.45226,-1.37087,0.31744,0.19645,-2.00800,-1.26402,-1.23520,0.69552,0.07756,0.33754,-2.35573,-0.01426,-0.18525,0.40230,-1.79092,-0.89560,-0.65586,-0.71130,-1.35053,1
-2.07025,-1.30556,-1.89797,-2.13947,-0.47889,-2.37401,-1.55152,0.13598,-0.99479,-0.68927,1.21965,-0.23799,1.12661,0.34982,-0.43339,-1.47998,0.97218,0.39782,-1.56595,-1.73079,-3.00625,1
-0.65150,-2.56979,0.24250,-2.49386,-1.23085,-0.58004,0.64207,0.13976,0.47712,-0.76312,-0.04539,-1.40556,-0.15433,-1.36349,-1.66672,1.06307,-0.86023,-0.70045,-1.05083,-0.84446,-0.01910,1
-0.43222,-2.61885,-0.84121,0.21207,-0.66605,-1.06057,1.52136,0.03330,-1.58216,-0.05158,-2.05104,-1.04296,-0.44642,-0.32472,0.21991,-0.61987,-0.96022,1.61095,-0.60289,-2.48943,-0.35726,1
0.28351,-1.97145,0.40947,-1.24160,-0.18449,-0.54965,0.65187,-0.85645,-1.04423,0.89048,-2.58294,0.58160,0.37558,0.78919,-1.46493,-1.00204,0.71262,-0.29971,0.13867,-0.48277,1.27261,1
-0.16942,0.15881,-0.43002,0.60230,-0.61227,0.06304,0.83401,0.35043,-0.70311,1.11336,-0.54190,-0.22407,-1.67719,-1.73646,-0.62313,-1.51147,-0.11751,-0.64027,-1.64018,-1.20859,-0.21290,1
-1.32044,-1.16545,0.79559,0.56744,0.89227,-0.24486,0.17124,0.06640,-1.04784,-0.60685,0.44351,-1.65382,-1.84727,-0.44738,-1.75381,-0.32822,-0.81661,-1.47182,-0.07148,-1.58452,0.45371,1
-1.09107,-0.37922,-1.49912,0.21902,-1.50412,0.28102,-0.39396,-0.11733,-0.38305,-0.37549,-0.79390,0.43103,-1.30875,-1.32220,-0.90869,-2.69248,-0.94176,0.24319,-0.14107,-0.79337,-1.76529,1
-1.13949,1.11789,-2.87296,-0.05208,0.67194,-0.30276,-1.35064,-0.24161,-1.55691,-0.39603,-0.49005,-1.51230,-2.33853,-1.52192,0.85111,0.73516,0.06369,-0.37302,-1.16969,-1.52450,-1.42931,1
-1.27180,0.48842,-0.62542,-1.66891,-1.49666,0.08644,-1.68635,-0.69716,-1.07169,-1.33633,-1.28248,-1.04108,-0.72945,-2.14797,-0.17701,0.03324,-0.88342,-0.11312,-0.68785,-1.63100,-1.78961,1
-0.37547,0.36185,-0.36401,0.80301,0.57321,0.71755,-0.09128,-0.28659,-0.14009,-0.73291,0.86838,-0.74747,-0.39020,-0.44905,-0.21636,-0.88038,0.03610,-0.26551,0.10064,-2.44015,0.16854,1
-0.60481,-0.89548,-0.18480,-0.10667,-2.40413,-0.60908,2.44778,-0.86723,-0.52394,-1.82726,0.72162,-1.22792,-1.18437,-0.39143,-0.82492,-0.74656,-0.39527,-2.82959,-0.68270,-1.41050,0.78318,1
0.87791,-0.74877,-0.87924,-0.37314,-0.35451,-1.68198,-1.79060,-0.23191,-0.02654,0.00760,-1.95796,-0.60608,-1.46511,0.09721,-1.79670,0.46264,-0.67294,-1.42440,1.86679,0.16590,-1.05580,1
-0.54912,-0.45273,-2.16431,-1.55847,0.26147,0.11658,0.14872,0.28518,-2.18957,0.83459,0.14839,-0.07090,0.28457,0.95830,0.17874,0.16904,-2.10824,0.25355,-1.45360,0.85797,0.43636,1
0.83550,0.16156,-2.13974,-1.01249,-0.52449,0.30772,-1.15437,-0.63958,-0.20781,-0.75992,0.67333,-0.03319,-1.48579,-0.57008,0.56427,0.67680,-1.76867,-0.01398,0.79983,0.04383,-2.50710,1
-0.29860,-0.72538,-0.50029,-0.92010,-0.54140,-2.19503,-0.65173,-0.72017,0.16712,-0.10990,0.19100,-0.15403,-1.34651,0.43936,-0.12521,-1.17170,0.62745,-3.57035,-0.42882,-0.28686,0.02948,1
-0.09454,0.60571,-1.22181,-0.89241,-0.06185,0.47944,-0.01962,-0.12291,-1.09939,-0.61549,-2.04472,0.58663,0.34715,1.66783,-1.05059,0.43680,2.18698,0.21509,1.50100,-1.25202,0.07117,1
2.02108,-0.38880,0.39943,1.53354,-1.62441,-1.72404,-1.44010,1.04831,-0.03846,1.18146,-1.10909,-0.72025,-0.16052,0.14746,0.32418,1.50319,-1.51477,0.87256,-0.53302,-1.16331,-0.10681,1
-1.52976,-1.15764,-1.16909,-0.54817,0.08853,-0.84875,-1.13986,-1.29661,-1.37250,-1.22646,-1.16355,-2.65062,-0.83814,-1.64145,1.34875,-1.80993,-3.28174,-0.49475,1.12080,0.09359,-0.08210,1
-0.23112,0.36074,-1.57271,1.02729,0.18290,0.10842,-0.93009,-1.40210,1.14848,1.50199,1.35638,0.18887,-2.20882,1.00427,-1.80658,-0.56731,-0.06116,-1.46189,0.17088,0.05375,-0.27633,1
0.39375,-1.54766,-1.24516,-1.18433,-1.19408,-0.09091,-0.48964,-0.96193,-0.84474,-2.36485,-1.79576,1.51782,-0.18095,0.81941,0.46837,-0.77195,-0.32348,1.09621,-1.08797,-1.41716,-0.68231,1
-0.08472,-1.45986,-2.11621,-0.78067,1.17548,0.37799,-0.32420,-3.67409,-1.31117,-1.93391,-0.93921,-0.01093,0.60648,0.35617,-0.29993,0.13244,-1.88077,-0.07781,-0.20943,-2.79959,-0.47476,1
0.65999,-0.74054,1.13349,-1.22220,0.69788,0.81959,-1.90873,0.34139,-0.87495,-0.18826,0.33407,-2.64336,-0.91640,-1.73236,-1.01183,-1.09963,-0.58857,0.02010,-0.97267,-0.70851,0.08234,1
-0.41835,-1.08682,-1.11446,-1.84109,-0.33874,0.19449,-0.61693,-2.08286,-0.76050,-0.50969,0.51912,-1.06875,-1.95111,-1.17650,-0.31938,-0.19821,-0.67387,-0.25945,1.94682,-0.06758,-0.02066,1
-0.23002,-0.60713,-1.47945,0.03045,-0.47700,-1.53685,-1.20284,0.29860,1.01805,-1.51569,-1.58840,-2.11538,-0.63825,0.21438,-1.62814,-0.06322,0.20048,0.23662,0.70573,-0.30324,1.18156,1
2.53458,-0.05152,-0.41567,0.63943,-1.76009,0.52644,-1.50560,-0.13499,0.62055,1.72910,-0.19617,-1.80546,0.56917,-0.99925,-0.41610,-1.02210,0.50291,-0.49812,-0.12216,-0.28680,0.83708,1
0.53145,0.47416,0.75973,0.49901,-0.18397,-1.16055,0.74168,-0.33004,-1.40202,-0.83281,-0.15071,0.34418,-0.02216,-0.26844,-0.13998,-0.18027,0.00464,-0.62446,-1.05494,-0.73489,1.72912,1
-1.67787,-1.56785,-1.24845,1.12699,-0.71850,0.98335,0.53562,0.27616,0.09060,-0.26954,0.13980,-1.68670,-1.53716,-0.12117,-0.04444,-0.29090,-0.95024,-0.13810,-0.83789,-0.48629,-1.21101,1
-0.65814,1.90949,-0.98362,-1.72170,-0.49629,0.77217,0.01661,-0.32445,-1.33310,-1.21490,-1.57484,0.76544,1.60018,1.03264,-0.86647,1.04834,0.39188,-0.74552,-0.81108,-1.47777,-1.20922,1
-2.38296,-0.01995,-0.63965,-0.52579,-0.84493,0.84504,-0.42020,0.11397,-0.14587,-0.84453,0.65625,0.09753,-1.18630,0.18020,-0.09919,-0.51457,2.72377,1.08010,-1.16128,-0.61539,-0.74029,1
0.62183,-1.18871,1.23979,-0.35728,-0.59271,0.14522,-0.99212,-1.98275,0.56139,0.57689,-1.24431,-0.43600,-0.87234,-1.56413,-0.12832,0.46280,-0.20643,1.95736,0.87150,1.33028,-0.18740,1
-2.10749,0.01018,-1.12682,-0.64241,0.38065,1.26697,-0.97911,0.31178,-1.93741,0.22451,-1.16629,1.05576,-1.62019,-1.43603,-0.24806,2.12307,0.45147,0.31511,-0.23859,-0.36231,0.18536,1
-0.61611,-0.94715,0.05996,1.28262,-2.59937,-1.81700,0.30017,0.50987,0.29503,0.58827,-1.55367,-0.65976,-1.60464,0.99767,0.87317,-0.43972,-0.16223,0.48019,-1.22290,1.21630,-0.99424,1
0.20451,-2.20201,-0.17629,0.08682,-0.76033,-2.16990,-0.97265,0.86846,1.54608,-0.04479,1.27409,0.78316,0.92754,-3.71557,-0.45391,0.66718,-0.05412,-0.56739,-1.22123,-0.74091,0.29471,1
-0.02909,0.45898,0.30084,0.46070,0.21145,0.38242,-0.61633,-0.45701,-0.84143,-0.21456,-0.03046,-0.41225,1.03652,-0.76631,-2.04573,-1.01955,-1.87969,-2.02826,1.54574,-1.25766,0.80957,1
0.55899,-0.85462,-1.75955,-0.18216,-0.04879,-0.80823,-1.51224,1.12431,-1.11710,-1.64215,-1.64644,-1.84366,-1.28148,0.52892,0.38597,-1.15500,-0.74611,-0.61172,-0.38979,-1.72787,-0.15862,1
-0.91473,-0.63310,-1.06830,1.20973,-0.33814,-0.12427,0.24234,-0.26668,-1.15888,-1.60276,-1.32121,1.56486,-1.53172,-1.98249,-1.83175,0.73903,0.53571,0.09542,-1.29101,1.79118,-2.93360,1
1.17624,-0.60450,-0.87754,0.65955,-0.89131,-1.06172,-1.56438,0.09123,0.46789,1.02170,-0.23994,0.76471,-0.68016,-1.67370,0.20882,-0.57765,-0.05603,-1.98091,0.60636,1.31040,-1.26349,1
-1.99901,-1.33183,-0.69063,-0.29606,-1.27902,-0.00991,-0.71468,-3.04300,0.11374,0.73432,-1.03035,1.77963,-0.81525,-1.29625,-1.14614,-0.26545,-0.10682,-0.59636,-0.05432,-0.99696,0.61512,1
-2.12353,-0.66820,0.74813,0.12619,-0.79012,-2.05239,-0.56771,-0.36903,0.93925,0.33427,-0.18639,0.17530,-0.40333,-0.04139,0.14360,-1.70161,0.00328,-0.16424,-0.48918,-2.75443,0.49971,1
-1.09209,0.44032,0.84810,-0.80106,-0.41668,-1.51164,-0.07285,0.47805,-0.97082,-0.51830,0.95171,-0.20798,-1.71402,-2.96056,-3.01625,-0.45338,-0.88769,-1.11609,0.96467,-1.17851,0.66036,1
-0.96350,-0.46107,-1.56014,-0.18195,-0.46573,0.26656,-1.14492,-1.40707,-2.29432,-1.36983,0.01472,-0.80748,-0.63367,-1.05783,0.69668,0.40662,1.77502,0.58569,-1.33478,1.38451,0.58939,1
-2.67167,0.11722,-0.81804,-0.45986,0.02522,0.99135,0.15814,2.08660,-0.93006,-0.50180,-1.24763,-1.61510,-0.04652,-0.91362,0.75005,-1.00568,-1.08820,-0.34166,0.29144,0.30339,-0.71324,1
-2.05315,-1.15085,0.67388,-0.38841,-0.04596,-0.32831,0.05967,-1.99168,0.83500,-0.65556,-1.05812,-0.76327,-0.86888,-0.15857,0.53608,0.48492,-2.40702,0.32510,-0.29165,0.99658,-0.16813,1
-0.08627,-0.70142,-0.15787,-1.71601,-1.90888,-1.08640,-0.46008,-0.98922,0.58160,-1.72155,-1.70249,-0.67688,-0.88209,-0.41016,-0.47502,0.33327,-0.10858,-2.11568,1.60687,-0.15689,-1.08102,1
-1.68592,-0.76536,0.53961,-0.60216,-0.48863,-0.91246,-0.26497,0.54048,-1.51748,0.15954,1.74564,-0.66662,-1.10475,-0.76471,-1.48782,1.75484,-0.64456,-0.64769,1.52073,-0.35751,0.53712,1
-3.07552,0.30353,-0.19912,-0.41998,-0.03706,-1.61865,0.67503,-1.01043,0.85411,-0.35252,0.23256,0.90764,-1.98595,1.07587,-0.50463,1.17040,-0.90933,0.67315,-0.58390,0.36038,-2.70146,1
-0.43998,1.05731,0.10800,-1.44679,-1.22436,0.51406,-0.61664,1.96331,1.63118,-1.56161,0.43510,1.49179,1.09277,-0.16970,0.80116,1.01480,0.30593,-0.34722,0.80984,0.13121,0.66500,1
0.13858,-0.90474,-0.22261,-1.62394,-2.01807,-1.84860,-0.91768,-1.36523,-1.49073,0.13222,0.37969,-2.09720,0.79348,-2.33614,1.06310,-0.54549,-0.99911,-1.45012,-0.68204,0.13890,0.31929,1
-1.26560,0.26075,-1.02813,-1.48894,0.77200,0.97206,-1.34585,-0.80022,0.41520,0.99096,0.57079,0.05615,1.10350,-1.48997,0.48395,-0.25457,0.20961,-0.99312,0.61009,-2.09401,0.39728,1
-0.08190,-2.60064,-0.28833,0.41321,-1.86239,-1.22110,-0.09064,-0.64135,-1.31632,-0.68164,-0.09400,-2.03247,1.75646,-1.09347,0.47230,-0.29310,-0.41737,0.82559,-1.00041,-0.55932,-0.57640,1
-1.06169,0.63940,-1.32927,0.09069,0.62258,-0.00760,-0.57476,-0.52494,-0.23694,-0.20513,-0.20450,-0.91954,0.32891,-0.79368,-0.68962,0.51639,0.03850,-5.00161,-0.28610,1.08535,-1.55333,1
0.37650,0.44472,0.32229,1.68480,-1.67660,0.72854,0.09793,-1.24588,-0.43557,-1.05810,-0.85844,-0.12219,-0.88059,-0.88064,0.30109,-0.54036,1.71752,1.07649,0.42964,-1.20683,-0.08445,1
-1.56797,-0.24791,0.15453,-0.45070,0.71781,0.03585,-1.05122,-0.78502,-0.16170,1.66338,-0.59447,0.53100,-1.88359,2.05421,-1.69563,0.33622,-0.89180,-0.39375,-1.23106,-1.38034,-0.67203,1
-0.60766,-0.03520,-0.34677,-1.64220,-0.48623,-0.92011,0.01836,-0.23123,-0.75125,-0.14331,0.51478,-0.19491,0.58938,-0.51450,0.14545,0.56861,0.40140,-2.35422,0.66010,-0.71120,-1.25236,1
-0.50734,-1.08886,-0.11725,-1.42616,-1.10514,-3.00029,0.54413,1.95305,-0.14946,0.87423,0.57531,-1.88845,-1.07478,-1.49883,0.62896,-1.46964,1.01598,0.06061,-0.40433,0.18733,-0.51181,1
0.40083,-0.43114,-1.03216,-1.00937,-0.14589,-1.75027,-1.85124,-1.06174,0.48628,0.45922,-0.51723,-1.79630,-1.57085,-1.23215,-1.41251,-0.77636,0.58019,-0.32950,-0.56416,-0.72708,-0.27717,1
-0.27882,-1.02423,-0.84112,-1.09985,0.43133,-0.72442,-1.34250,0.16299,0.61110,-0.96733,-0.09815,1.14912,-0.40788,1.39500,0.18791,-0.30931,-0.64971,0.37480,1.33469,1.68536,-0.85219,1
-0.70168,-1.28970,-1.26416,-0.05464,-0.74561,-1.05149,0.16182,0.60969,1.74520,0.00394,-1.48193,-0.81353,0.10756,-0.41925,0.12787,-1.78503,-0.71376,-1.38809,-0.73225,0.73601,-0.94783,1
-3.02448,-1.47570,-0.67211,-1.96196,-1.31657,-1.08889,0.55987,-1.48660,0.97087,-0.25512,0.25470,-0.62422,0.42796,0.50876,-1.87347,0.23070,-1.17061,0.50150,-0.06737,-0.13731,-0.25287,1
0.17892,-1.05951,-0.74155,-0.54367,0.29175,-2.68512,-1.34398,0.56211,0.21546,1.73230,-0.68591,-0.49525,0.00994,-1.54160,-1.21728,0.56625,-0.08014,-0.33073,0.71858,-0.71852,1.94284,1
-1.14241,-0.01741,0.71289,1.78761,-0.79095,-0.57770,0.39500,1.92622,-0.28350,-0.15347,-1.14378,0.19647,-2.53111,-0.85002,-1.77158,0.03332,-0.22314,0.33300,-1.82700,-0.72073,0.52123,1
-1.23163,0.85522,-1.39166,-1.24625,0.36508,-1.15301,-0.16842,0.99821,-0.47454,-1.66609,1.42133,0.21561,-0.05851,-0.83945,0.75755,-1.71561,0.97127,-3.13669,-1.15566,0.70279,0.38779,1
0.04882,-0.05179,-1.39436,0.49232,0.72520,0.40253,1.43137,0.20917,-1.19195,-0.57892,0.25199,-0.94079,-1.29989,-0.42689,-0.37646,-0.52484,-0.20148,-1.34267,-0.44624,-0.89937,-0.22880,1
-1.73684,-0.02960,-0.48240,0.87296,0.64491,-0.79312,-0.54508,-2.03095,-0.14649,-0.12340,-0.28613,-1.47974,-0.18599,0.21541,-1.89503,-0.90598,0.20034,-0.14276,0.20193,-0.81904,-1.22315,1
0.21081,1.26657,-0.29261,-0.30011,0.70904,-0.30258,-1.37150,-0.43880,-1.38695,-0.15881,-1.57623,0.33891,-0.77738,-0.48230,-0.30863,-1.08751,-0.40145,-0.88028,-0.13176,-1.06208,0.04843,1
0.55339,-1.37426,-0.94338,-0.17477,-2.50446,-1.16738,-0.39365,0.75361,0.07345,-1.29874,-1.82896,-2.48561,-0.51910,-1.13175,-0.86606,1.10244,-2.86720,0.89542,-0.64833,-2.11804,1.18399,1
-1.27149,-1.18038,-1.04407,0.66414,-0.88421,-1.60838,-2.45835,0.25951,-0.56220,-1.71133,0.10270,-0.21037,0.96010,1.08132,-1.37143,-0.66279,-0.01466,-1.61922,0.93854,0.50808,0.00024,1
-0.85132,-0.68524,-1.01610,-1.10660,1.09065,-0.00692,-0.09144,0.05814,-2.56384,0.53961,0.23312,-1.46419,1.16158,-0.55193,-0.10584,-1.14317,-1.07663,-0.60811,-0.80698,-0.39948,-0.32494,1
-0.09420,1.63375,1.43923,-0.15411,-0.98200,-1.48990,-0.38182,0.86722,0.64575,-1.53812,-1.46406,-0.63415,-0.86673,-0.37188,-1.20304,-0.74307,-1.63844,-1.40955,-0.66918,1.31408,-2.22589,1
-1.04013,0.75982,-1.16222,0.35300,-1.78262,-2.30093,-0.40096,1.08254,2.66946,0.18617,0.60668,0.56745,-0.48590,-1.05505,-0.38165,0.04241,-0.29951,-2.83695,-0.13943,0.14435,-0.64437,1
-1.22859,0.10267,-0.88742,-0.04383,0.68004,-1.38112,0.82455,1.07065,-0.58946,0.89648,0.20068,-0.43754,-0.08462,0.54733,0.46525,0.65935,-0.64794,0.00064,0.58377,-1.06610,-2.44798,1
-1.98211,-1.62384,-0.51158,-2.94458,-1.27576,-1.58959,-1.85912,-1.43231,-0.11215,-0.01827,0.38744,0.15109,-1.44120,0.22992,-2.12589,-0.70123,-1.80782,-2.10103,-0.60440,0.24210,-1.92605,1
-1.06018,0.50211,0.35598,-0.61904,-0.64592,-1.18518,1.24466,-0.81063,0.86970,0.55388,0.48809,0.93624,-0.34075,-0.64968,-0.82323,-0.98542,0.33021,-1.38193,-0.02772,1.13467,0.27984,1
1.20592,-0.62057,-1.20307,-2.00656,0.08064,1.71361,0.98921,-1.50797,-0.31167,-0.73616,-0.86829,0.23884,-0.60039,-0.56143,0.35227,0.38384,1.06129,-2.42745,-1.74279,-1.53795,0.49349,1
-0.03459,-2.17792,0.32947,-0.23827,0.31304,-0.34136,0.73701,-0.51658,1.02903,-0.14854,0.90926,-0.86164,-0.98097,-2.36331,0.46248,0.01047,-2.04588,1.40608,-1.09761,-1.31431,-2.02288,1
-1.59031,-0.12217,0.76598,-1.21830,-0.33028,-1.59332,0.93797,-0.62636,-0.94517,-0.96459,-0.47956,-2.33815,-1.06433,0.13913,-1.78639,-1.70639,-0.22924,-1.43821,1.10717,-0.75414,-2.31814,1
0.03215,-1.27001,-0.17662,-1.14292,-0.53622,-1.62645,-1.29388,-1.44739,-0.06005,-0.13657,0.17646,0.36879,-0.30483,-1.54752,0.59541,-2.77872,-2.52259,-0.45025,-1.74697,-0.18958,-0.61301,1
