f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,class
1.32393,6.32022,-8.71199,5.70675,4.82550,-2.53943,1.40125,-5.03236,0.10851,-4.21580,4.07694,-0.03774,-0.75125,3.08338,0.12386,-8.10182,-0.70671,5.57090,4.90886,-3.58858,1.09850,0
0.19061,2.66643,2.25728,-2.39931,-3.91560,-4.80139,4.82484,-1.86731,5.10897,1.49846,2.89350,-5.44335,1.68649,-5.18576,6.59449,-0.07458,5.66954,-3.93616,-1.35934,-0.85899,3.89765,0
2.09891,3.03242,5.86235,-2.29984,-5.91135,4.07070,-2.14060,1.78565,3.14388,-2.83153,5.88509,-0.99975,-0.93441,1.04422,2.83850,3.60242,-3.08452,2.29719,-3.81638,-3.25435,3.11799,0
-3.36948,-1.06081,-5.30521,2.65368,-0.93131,5.71097,-12.25339,-2.78665,-2.97625,-2.23138,1.02338,-2.16970,-0.57112,-1.73865,3.13178,-6.66657,-1.89812,1.48672,-6.79113,-3.81482,-4.34637,0
-8.29383,-6.10109,2.00405,7.82975,3.92409,-4.77205,-0.82516,-0.40903,-0.51154,-3.88070,-6.60256,-0.27597,-2.77621,2.61249,3.54723,-2.41947,-7.51519,0.13683,-1.96669,-5.63092,-3.58420,0
-6.84098,-1.03539,1.10599,3.70540,0.73091,-2.66452,0.22813,-3.58719,-0.98803,1.83664,2.94416,-6.03665,3.53072,-3.74754,0.56340,-2.70785,3.30707,1.24437,2.73755,1.62162,-3.35773,0
7.28641,5.07265,0.91465,4.93255,-3.21172,2.24489,3.90179,0.38961,2.30363,5.03128,6.89517,-2.98675,-3.34245,-4.87372,-2.49401,0.97610,3.34838,4.50487,-0.57138,-4.20388,-0.74557,0
1.32159,-0.77655,-3.72284,-0.91202,2.08710,1.53820,-7.72914,4.26632,-4.55837,3.77459,-0.37969,-3.50723,-6.75504,3.14283,0.98567,-3.66342,5.03457,7.31350,-5.34406,-2.74833,0.94220,0
-3.28016,3.69223,-0.06265,-0.03375,-0.91334,8.95289,3.90455,0.37850,-1.60924,6.33291,-1.56196,-5.60034,-1.94849,4.19321,-1.00137,5.02871,0.98870,0.79283,2.04818,1.51703,-1.07673,0
0.42461,-1.50221,-3.40699,-3.32092,-3.61787,-10.86902,-4.31039,5.80640,6.28346,-1.77681,2.18955,1.45205,-1.21408,-6.56658,-3.85606,2.51103,-0.84154,0.53248,5.26595,-3.45436,-1.45095,0
-0.23571,-0.07189,-1.10499,6.94032,1.72578,-1.85264,4.81026,5.01069,-0.96578,-4.38214,-7.58548,-2.38900,-5.54069,1.98237,-3.01212,-2.48028,-0.53139,4.78756,-6.69047,3.14842,1.28262,0
-7.22777,4.07168,8.48099,2.66652,3.08377,4.60579,0.98171,6.63823,-2.10725,-3.08135,12.05595,0.28995,1.19760,3.62779,-0.58312,0.99678,6.36469,-1.92698,4.93349,-6.31162,7.16474,0
-0.21709,0.01362,0.58493,-1.55460,1.42310,-3.09271,2.32865,4.00059,6.05158,-1.14826,-2.94675,-6.56355,-2.70139,-2.21582,1.94251,0.46753,-2.87383,3.81282,6.04597,2.70983,-3.47054,0
-7.45253,-2.41211,1.62920,2.57927,-2.07794,-7.07520,-2.39189,-1.30347,-2.00054,1.71243,1.14707,2.84704,4.95289,2.98701,1.35958,-5.98012,7.28794,-0.90783,3.85289,-5.80801,0.87628,0
-2.84946,1.83170,4.57057,-2.93527,-1.96087,-0.93709,3.47280,4.68681,3.67647,0.61856,-6.37086,3.68952,-5.78986,0.89868,1.70964,-4.91519,-4.38556,4.76321,0.01331,0.30830,5.10694,0
1.87392,0.22095,5.92781,6.80992,-6.92323,0.93821,-0.43725,0.92632,3.08427,-5.63203,-5.27211,0.12374,1.90051,3.48034,-4.11682,-0.17341,-5.10458,3.56914,1.08296,-5.20472,2.32431,0
7.38884,1.84464,-2.66564,6.65337,-4.32149,-2.93141,1.14900,5.47003,-0.44955,-2.59691,0.68145,-1.34876,0.44678,-1.33578,1.48619,0.91615,-3.12543,0.18153,2.11776,-4.84624,-2.50690,0
2.52544,0.02494,-2.67155,7.31349,-6.76086,0.57982,-3.28857,-2.25018,3.03633,5.90794,0.58034,0.35378,-2.09542,-0.98444,1.66359,7.24016,-0.28439,-0.73921,-5.58651,-4.60511,3.72328,0
-3.67708,-1.38473,-4.46573,7.09657,2.60828,0.46865,-4.67384,2.48417,4.25188,2.17237,5.18828,2.00894,-2.64700,-12.68747,2.65996,6.01667,5.74300,0.47777,1.26078,-7.47463,1.88919,0
3.46347,-1.63383,-7.14491,-2.12305,-4.01531,7.95483,5.23357,6.70752,-2.56958,10.26778,-5.79222,-2.64900,-5.47805,1.24090,0.74842,1.85930,1.84860,-0.38873,-3.08331,3.51405,2.68930,0
-3.86807,-0.07940,0.18507,1.35620,9.46523,-2.62633,2.56772,-1.05622,-3.27516,-2.15911,2.60053,-3.94057,5.70056,-6.36814,-0.44818,1.75941,-3.02526,0.02846,0.79482,0.14511,-1.37407,0
-3.32562,1.26012,-0.12052,1.42306,-0.95960,7.09202,-1.10306,-7.82651,3.59541,0.11117,0.60801,3.94568,0.41331,-1.49325,5.24466,1.84139,-3.82696,0.86454,-1.58588,1.11727,1.89014,0
0.96692,-3.02785,4.54789,-1.76540,1.20888,1.16293,1.96401,-1.36099,-5.47556,4.98699,3.27397,7.82896,0.33904,-1.97140,7.94080,-4.85224,3.38277,0.75040,1.90084,-2.50600,5.46595,0
0.88745,-4.53235,0.65016,1.15083,-0.50903,3.86653,-2.47073,4.16297,-6.75000,6.79759,-4.93122,-4.32469,0.88392,-0.73726,6.14476,3.47069,5.07200,-5.26904,6.44906,-4.86627,-1.63817,0
4.54970,8.07809,-2.34720,1.52184,2.27109,-0.41568,-2.04563,5.81270,-0.39442,8.35769,-9.42956,-2.97545,-6.24747,-3.93949,3.47062,-3.35494,-3.95409,1.97728,1.21560,2.75185,-6.04985,0
-4.78516,-2.34032,0.74876,10.20382,2.74500,1.18809,-0.19122,4.37426,5.09390,-2.21809,0.22847,3.57949,-4.39203,0.79725,4.71924,-0.17540,-1.66882,-6.09161,-4.66808,-2.45577,-1.24470,0
-1.14302,3.54870,1.13137,-3.82322,0.37838,-7.49307,4.56996,-3.08392,-0.90810,-5.37908,0.73825,0.45427,3.68054,1.54238,2.77840,-1.50541,-0.26362,-1.57140,-5.52591,-3.76141,-5.66077,0
5.02042,-0.99957,-2.47719,-3.43889,0.97999,-1.95077,-2.75915,6.95537,6.93374,-0.28053,-2.91937,4.68216,5.16401,-0.36222,5.56306,-2.41545,4.60795,-3.48037,-3.13112,-7.48655,9.42107,0
4.22314,0.69792,-0.47842,2.36478,-3.80589,4.77658,6.44580,3.33071,2.21374,0.66142,-2.47449,4.48584,-8.84592,1.78412,6.40389,-1.08629,-1.59994,-0.00843,-5.73048,-3.28713,1.12006,0
7.84537,4.71539,-1.15861,-2.80267,-3.67545,-3.40375,1.95054,-0.78392,-2.91356,0.66445,-1.64243,4.75166,-0.36532,2.12278,-4.15876,3.60726,1.68590,-3.63895,7.73238,-7.22937,3.88898,0
2.46157,-2.63012,-5.72472,-2.64880,2.87015,-1.03120,5.90232,3.80717,9.43882,-2.79012,3.38320,2.13438,3.13415,3.12042,6.42016,3.31451,-1.51648,-0.17409,1.65325,-3.97414,-2.30890,0
-0.43410,4.13874,0.03275,-4.90427,10.79453,-5.50442,3.81504,-4.38604,1.44275,-4.28997,0.13092,1.81022,1.51168,2.02732,-1.12809,-3.92771,-0.89530,-2.16792,-1.60829,2.17346,-0.23810,0
1.80187,-5.61014,0.83607,-1.84824,1.49237,1.64652,-1.16281,2.59007,0.14642,-6.65103,-6.95220,-0.97466,-6.58755,-2.79539,4.37073,7.75469,-3.05308,3.67555,-2.73628,-5.48759,-0.16082,0
-2.99705,-3.61444,1.20213,-1.15069,-2.30535,3.88764,3.75361,-2.63863,4.17908,3.61223,-5.01590,-0.62634,4.50352,-0.36906,-0.64181,0.12218,0.87338,-2.25337,-0.84323,4.36694,10.61922,0
2.64148,5.56146,9.00322,3.17234,-3.52388,-4.49621,-1.31517,-3.51293,-4.24629,3.62434,-0.69927,7.94605,2.50744,-2.53534,-6.53170,-5.81353,-4.45451,-7.06503,6.89918,1.80865,0.25933,0
3.05328,6.79409,0.64687,-2.58490,-0.98197,4.01938,0.02990,-3.93310,6.81789,-0.13360,1.08139,-2.57157,1.20240,-2.16968,0.72999,4.91865,3.88394,-9.54534,1.04445,1.67717,-3.64470,0
0.68171,4.39729,-0.83481,-4.88524,-1.98728,-7.17082,-8.31074,0.48213,-1.82193,0.29345,-1.00774,-1.97734,-6.30242,0.52918,-2.93650,8.08562,-1.85234,2.60528,0.46816,0.88554,-0.85943,0
-2.06967,-1.24444,3.18416,-5.47443,4.51561,-4.25201,1.66664,3.51179,-3.20592,5.41939,-3.35475,0.78118,-5.37254,3.23763,1.82290,1.24735,2.94155,-4.54295,-10.37650,-3.22672,0.34843,0
4.26160,-9.43526,-9.65731,-1.60115,1.28383,-0.70059,-0.58767,7.38478,6.36295,4.24685,-5.00370,-3.58128,-8.20224,-4.76789,-6.92695,1.25650,-2.03931,-4.38223,4.55940,-1.08706,-5.42412,0
-4.93373,1.23646,-2.37024,1.58817,3.04683,-1.24862,1.51567,-7.99170,1.65757,8.11314,-3.65058,5.47893,2.08263,7.44871,-1.98131,-1.34366,-0.12861,-5.25462,-2.65511,-1.16749,0.04825,0
-1.69426,1.94153,3.23365,-4.73556,-2.10342,1.02515,13.67371,-1.45014,2.72369,-2.97921,2.94237,-4.42115,7.22860,-2.41750,1.26968,0.76781,-4.78423,-1.43752,0.32637,1.19260,2.77585,0
3.33714,1.33647,-3.71419,0.54665,-2.03224,3.70427,0.77973,-3.31300,-1.78181,1.80256,3.10539,4.09433,4.57917,-3.91166,-2.08303,0.28871,-2.57651,-1.65692,1.59925,-1.99182,-2.63805,0
3.39795,-10.49112,-5.36566,-0.28136,-3.36114,2.60125,-0.54540,-1.12149,-2.22756,0.74066,5.27030,-4.93447,-4.50115,5.62077,-1.76281,-6.05658,6.41877,2.73361,-0.73590,10.44068,8.37027,0
-4.61917,5.34014,-3.04781,2.97237,-2.71758,-2.20751,2.20941,-0.06400,-1.97094,6.50639,-5.23456,3.23820,2.01580,1.91693,8.21772,-4.17018,2.82527,0.04781,2.69067,-4.50955,6.25416,0
-6.25214,-1.00899,7.18797,-0.82303,-4.05202,-3.13294,3.06475,-4.97417,0.08068,2.69258,-7.49579,-3.36723,-2.15793,3.37430,5.93240,1.50647,3.69420,1.80911,4.57512,-3.42045,-2.91354,0
2.79755,1.51657,4.77426,-2.34013,5.45691,1.38413,-5.45131,-4.77253,5.73031,3.00456,1.76121,-3.17874,1.82665,-1.56842,2.54968,7.98544,2.47396,4.93396,-0.98978,-1.10596,-2.81556,0
2.63001,1.43951,-5.58988,-1.45098,0.95086,2.20294,2.07745,0.45600,-6.61319,-2.90744,-2.53130,-4.98847,-0.64123,4.46595,0.04725,0.64383,-3.34439,-1.42075,-2.17014,-3.10119,0.58552,0
-0.46359,-0.69652,-1.59248,3.65883,-2.68966,0.68512,2.69209,3.37660,1.17601,-2.91137,1.43713,3.85578,1.59215,-4.08466,-1.67824,8.31409,-1.22127,-3.72491,-0.49275,-6.95752,-1.43366,0
2.98924,-5.45614,-3.92062,-5.00828,6.78921,5.87561,5.20774,-2.84974,1.20724,3.62488,-2.84075,-2.36103,0.21477,1.68368,-2.13055,-1.10115,1.13977,-2.97960,-0.89074,0.21141,0.46590,0
-7.92034,-1.68433,-1.57347,-0.13340,-3.46855,0.08974,3.86660,8.55834,-2.22149,-3.84900,0.26788,7.29505,-3.42041,4.44800,1.43816,-4.20395,-1.64389,-6.38559,2.72907,4.79673,2.98989,0
-1.57634,3.30070,-6.38973,5.43856,0.17629,-0.12005,-0.52166,8.12950,-1.05840,1.56231,3.72798,-1.24223,-0.79301,-0.80574,-5.53685,-0.82835,2.17230,0.18670,-4.06846,-5.19955,-0.31035,0
1.79529,-1.63216,1.18123,-5.97024,-2.36152,-0.04717,2.01854,4.60209,0.92828,-4.36664,-0.20366,3.20409,-0.76187,-5.42376,-0.07121,6.89810,3.03187,-3.01817,6.17571,10.83130,1.81905,0
1.86123,8.83159,-0.25058,0.06678,3.74800,-3.18486,-4.54348,-0.09065,6.65498,-0.01015,-1.60375,-2.20732,-2.61269,-2.54588,2.56204,-2.14086,-4.00721,-0.74102,-0.43539,-0.56339,0.74614,0
6.09946,-2.68833,1.33802,2.07646,2.77252,-1.53286,-5.21941,3.36774,-0.92275,0.52863,2.45832,2.74871,-1.57812,-0.34897,0.51777,7.86078,-4.82813,3.38041,4.18624,-12.07825,-0.21490,0
8.06018,-0.16300,-1.11426,-3.64359,3.49883,1.73079,-5.39561,3.38899,0.90403,-3.95425,-1.96878,-1.50607,-1.14234,4.86151,-2.78781,-3.04780,7.23012,-5.00194,2.18174,-2.11083,1.90453,0
-3.32951,2.36797,5.11398,-6.22413,7.26479,0.64692,-3.54101,-5.39648,-0.62887,-6.31780,-1.34083,-4.49092,-1.82249,-7.61558,-5.54147,3.28618,-0.83231,6.06069,-3.17564,-2.36103,-4.47663,0
0.69169,0.52584,-8.49396,0.28015,3.08376,-4.33223,3.73578,-3.01783,-5.19333,-0.05979,-8.18241,-0.38718,-2.03208,0.74998,1.02675,-0.56141,-2.80702,2.39118,-4.22916,-6.64623,-6.41959,0
-2.07537,0.01478,3.11355,2.90445,2.58526,-2.94318,2.97345,-0.82862,-4.87680,-2.77432,4.90541,2.40298,-0.88640,-8.51991,3.90112,-2.49866,-1.70519,-0.44299,2.88812,2.01167,8.83038,0
1.81235,3.03326,-5.39670,10.46173,4.42853,2.12578,5.64194,1.99619,6.57365,2.25391,5.83774,0.30188,0.92205,-0.60297,3.57762,4.19311,-2.41947,-7.38758,-9.61491,2.42781,0.87032,0
1.90730,-2.95977,3.20351,4.66742,2.36645,0.06560,0.99747,4.77325,-4.63574,-3.29977,-4.72343,-5.76539,4.54717,-7.65775,0.97332,-2.60423,5.80518,-2.91577,0.91140,5.88134,1.01816,0
1.56520,6.96721,-3.78632,0.87141,3.16975,1.34124,-6.80603,2.33170,-8.79228,-8.36136,2.87959,-15.12736,-4.30427,2.45471,-4.24318,2.31135,1.50683,0.33746,1.75514,1.17570,-3.13000,0
-3.97912,4.67023,-2.57858,0.81314,-0.38286,-0.37418,-7.12854,1.56629,2.39524,-9.37534,-1.41271,-11.05264,-7.79530,-5.83527,-3.54217,-2.71002,4.69657,0.79236,1.31783,-1.86089,-4.37149,0
0.82828,-1.02909,0.05200,-3.84147,3.03165,-1.80007,-1.67892,6.14895,-2.64848,-5.50682,4.46255,-1.59958,6.31745,1.23738,-2.71068,-10.35955,-12.45942,-3.77753,-4.45209,-0.18995,0.59448,0
-5.89850,8.17452,-2.13320,5.35821,-5.05844,0.99792,0.26226,12.34700,3.25321,0.07763,2.39899,-0.08422,0.43433,0.00818,-1.00080,1.87420,-1.89721,-0.46063,-2.73702,1.80244,-5.20277,0
0.56441,2.28641,0.46294,7.10395,-3.34196,6.40341,3.38504,0.19448,-0.19482,-0.73487,0.09439,-3.50217,-1.77934,2.69353,-0.99458,0.58586,-0.94030,2.25154,-4.17911,1.38611,-8.21881,0
-6.04456,-3.61561,-4.89674,-3.75877,-0.75192,5.74843,-2.35823,3.36783,-6.94392,1.65614,-2.56113,4.74985,2.51675,-4.96759,-5.90744,4.88518,2.83108,0.35859,-5.40376,3.15569,1.21661,0
4.36794,0.21113,-1.64454,2.65473,2.53340,6.51170,3.37222,1.42282,-3.22121,1.57249,2.28753,-3.28753,3.24851,1.54539,3.02653,2.99224,-2.73074,-0.45843,-5.69584,-12.71028,-2.09460,0
-1.85864,-4.20459,-0.23082,-5.31423,2.95280,0.66400,-0.89454,-6.76673,-2.74659,2.13726,-5.23441,5.94376,-3.48102,7.57926,-4.32012,1.46156,4.07310,-0.09464,5.50388,-1.59829,-4.23534,0
8.28366,1.05813,-2.92670,1.75605,-8.60512,3.46912,1.60043,4.53014,-3.27391,-0.27809,1.63484,3.89832,5.01890,4.98290,-2.54573,-11.11226,-5.55546,2.51020,-5.87883,1.02628,-2.11978,0
6.73615,2.80217,6.07521,1.17664,-5.33098,-4.50512,-0.49160,0.06841,6.30753,-1.28265,-3.80910,-2.40223,0.01750,-0.89591,-1.76868,-4.57740,-3.77375,5.57735,6.03066,-3.27529,0.78757,0
-4.96679,-0.22656,-0.63049,3.11455,1.30142,1.98512,-7.03741,-4.24733,-4.87623,-0.55619,-2.08277,3.71706,3.81837,0.31572,-2.94062,-0.10008,-0.94715,-5.38348,-0.39812,2.65275,0.79443,0
4.74693,-0.32754,4.03780,-4.86687,-8.22993,-10.14109,0.93255,5.17240,-5.25785,1.23177,1.77272,4.82323,-0.77212,2.04652,-8.78884,3.69984,-4.85334,0.06023,-4.85440,-2.73755,6.54394,0
-0.16721,-5.27078,-1.74739,-0.79221,-0.24764,-2.94865,1.36349,-4.53444,-1.94935,-6.08965,-5.07614,-0.10342,1.41726,5.79091,4.10573,3.60575,4.36567,5.66772,-2.63896,0.47286,1.26940,0
-1.72928,-7.70337,0.69308,2.39820,2.01629,-8.72967,5.40087,-1.85412,-0.64929,1.44828,-3.33886,3.65675,-0.56267,-1.41644,-3.43130,-0.01986,4.63121,-0.26667,2.85138,-4.60554,5.68372,0
-2.75981,1.69191,-1.27541,2.28039,-0.94710,-1.38255,-1.88331,0.50322,3.67141,-4.24821,-1.68639,-0.89671,-0.24696,-8.45594,-1.99806,-1.59402,-1.29801,8.27096,4.78788,0.56943,-2.38713,0
2.10199,7.05890,-0.49902,-6.62898,5.50353,2.68403,5.48462,-1.71591,-8.15955,1.56010,-1.91941,7.48874,6.99022,-8.35628,-0.50029,4.58703,-5.08935,2.19499,6.67512,-1.58122,0.68086,0
1.78923,3.11715,-3.97306,0.91860,-3.26379,5.81847,-0.12600,7.84169,-8.98902,7.16592,8.59697,10.01447,-5.07594,2.09327,3.08152,0.35233,1.40360,-8.68531,-3.83112,9.94797,-1.07095,0
-3.37256,2.01557,-4.09242,3.47314,2.73379,2.03358,1.96829,2.12325,-6.85116,-3.07726,6.46020,-1.72519,2.64310,-0.51235,-2.17769,-2.68074,-2.14652,7.12409,4.32775,-7.61053,-4.55461,0
-2.26824,0.77267,-0.82407,1.92119,0.56586,-2.34232,0.51420,-5.80492,2.06330,-2.62149,-1.95170,-6.61970,-2.86173,3.86148,1.25920,4.22163,2.25924,0.97554,-3.21173,-4.95010,-1.63106,0
3.50923,-0.30317,-1.70171,0.39678,0.45556,-0.99471,2.70338,0.46631,-3.14963,-3.02275,5.81836,-6.05612,-1.30497,-0.56917,-6.28402,7.06965,1.15149,-1.70918,-0.82226,8.28483,-2.92789,0
6.96679,0.55763,-2.22938,-4.07998,-6.80094,-1.04265,0.68711,-2.31822,-3.49528,1.42439,4.97370,5.67586,1.41108,4.62282,-2.23862,-7.65889,-0.34043,1.30740,-0.27150,1.83076,0.88762,0
5.67600,7.04260,-5.25110,2.43366,0.24156,-4.62116,2.75690,-2.91424,-2.42085,-2.88050,-4.33675,-1.37500,-0.66940,3.25515,-0.94440,0.50419,-7.36126,-1.15485,-4.63609,-6.73371,4.47192,0
-5.03261,-3.54697,-1.13347,1.55151,2.48474,0.90256,1.59346,1.06322,0.56312,-3.08671,0.37216,-3.88454,1.74305,-3.28097,3.00962,-0.09423,-1.25787,-6.73296,1.06169,1.08069,-1.31041,0
3.51460,-0.05060,-1.58186,-0.89681,0.97254,4.04569,-2.80920,4.25457,2.72266,-0.44064,-4.52344,-1.20000,0.99351,-2.85631,0.87882,-4.44306,4.87901,2.37549,3.98022,1.00714,0.43593,0
-8.24604,-1.06026,-3.56193,2.97910,6.08513,-5.03368,0.53837,-4.71523,-3.95011,0.80957,-6.35867,-6.64464,-4.71405,1.01473,-4.51377,0.64758,6.12043,9.64905,1.15110,4.75687,2.04551,0
-5.16134,2.47656,7.86906,-6.86784,0.17564,1.83416,-6.00440,3.56972,1.18999,1.31554,-6.13584,5.97425,-3.63485,0.30221,11.31661,1.01922,0.89465,1.40813,-4.63603,1.45086,-3.02069,0
-1.57058,2.81219,1.90908,7.88008,-1.27020,7.34039,-2.43022,3.05587,2.76894,1.06687,-3.22956,-8.64188,4.32246,6.92340,-0.11588,2.98604,-3.45012,-0.98064,1.89214,1.97288,-1.61737,0
-5.99932,1.75097,-4.84960,2.96512,-0.69299,3.40623,-0.38418,7.05378,4.88574,0.14768,9.00138,0.03792,5.61997,6.36624,4.45867,-2.82790,2.04244,1.06080,3.57228,0.52751,-3.87150,0
7.11623,5.37229,-5.98605,2.56283,-2.23144,1.05856,7.07761,1.85847,-3.30099,-2.06883,5.59528,-4.13367,1.84122,3.49755,0.28949,-1.35490,-1.58385,-0.89211,1.36896,2.80752,8.72305,0
2.15725,6.94431,4.33129,1.62650,2.92401,-1.62832,-1.62522,3.54586,-4.62601,1.03366,3.72880,-2.66307,-4.60286,0.53831,-3.40524,-5.23167,-5.31172,-1.73352,2.49512,-4.73520,-5.70695,0
-5.62573,-0.99501,-3.22150,-0.12268,-0.45249,-3.19152,-8.19470,-2.59314,1.83553,0.91813,7.77863,0.33293,-0.97771,-7.58951,-3.51404,3.46792,3.41725,0.39696,4.61290,3.69684,1.96161,0
-8.50851,-5.82152,7.42569,-3.01519,2.29328,1.20087,-4.57965,0.55150,-1.75164,-6.75071,-2.32306,5.32159,-5.45535,-5.34521,2.06161,-4.58709,-0.82759,-0.56678,1.50188,3.35253,2.29287,0
-2.41160,-1.35129,2.64940,1.44652,2.69501,4.82132,0.07692,-3.60394,-1.62910,-5.07102,6.20486,0.06439,1.52845,-4.78869,-5.33179,6.58869,-2.80035,3.14300,-0.55865,2.30277,4.40008,0
2.45207,0.38742,1.34852,1.12128,-2.33906,4.82588,-3.07391,7.94373,-3.83461,-7.90982,8.66033,0.18121,-3.69494,1.36868,-2.24524,-1.46855,-2.08184,3.94358,1.11396,-4.45242,0.40164,0
-3.58787,-6.17287,3.30092,3.28168,3.50568,0.40809,-2.23025,-4.94070,-8.60513,3.73414,3.63952,1.58903,-2.66738,3.25779,-1.13447,-7.01095,1.01564,0.37322,-6.42226,-4.09630,-2.06171,0
1.84456,5.56849,-7.68022,-0.30577,2.77207,2.78668,2.36483,-1.28616,-3.09190,-5.91642,-2.49670,0.43693,-7.38430,-0.84379,-4.68258,-4.79576,-4.25926,-4.83390,1.16108,-2.56610,-4.85408,0
-2.88053,-1.52110,0.93922,-6.72716,-2.61443,-1.42560,2.14606,6.28639,1.78979,-4.52977,4.00268,-0.87189,0.35799,4.42007,2.52037,-4.56261,-0.84056,-2.29926,7.58406,0.91644,1.20306,0
2.46956,2.02093,3.82012,2.33839,2.01729,-3.56063,-9.42785,3.41618,-0.88615,0.25476,-1.77650,9.50396,3.47137,-1.76287,-3.07269,4.48367,5.09089,2.82046,-4.64109,2.81591,1.40087,0
7.47587,1.72394,-0.60114,0.48743,-2.74409,1.24710,1.51672,5.14349,-8.07175,-3.31630,-1.31037,-11.12855,-5.24290,1.21557,6.04571,-0.83461,-0.41380,5.23528,5.63254,5.07223,2.93389,0
-5.40760,-1.92248,3.13233,0.22852,2.90362,2.20872,-3.34854,-1.75193,0.88925,-2.00704,1.83452,1.37876,4.78003,-0.57716,3.96505,-6.26459,-1.99004,-1.13283,5.03755,3.02689,1.65980,0
-0.13847,1.67708,3.99717,-2.58084,2.31461,5.96230,4.06382,-3.70184,-7.28151,0.50469,4.72450,2.16990,-5.76973,-4.30725,3.80231,-0.58930,2.48844,-6.52801,1.99551,-8.72546,1.49698,0
-1.76546,3.29509,4.20959,-2.12359,-9.54891,-0.86989,-2.81928,7.32023,6.37291,-1.30255,4.93457,-1.58500,3.66066,-3.76485,-0.01387,2.39507,1.86972,-3.79704,5.36719,2.37846,8.64548,0
1.21684,3.71549,1.88972,-3.53536,7.58787,0.03910,-2.39762,-1.02555,-7.32375,2.90661,1.73368,-4.36179,-2.46689,2.46146,-3.29376,-3.03849,-5.95697,-2.06185,-1.40917,3.48844,-4.99626,0
-1.43224,-3.46822,-0.00085,-4.21579,-2.12816,-2.02943,-2.77461,-0.62936,-3.82756,-6.39653,-3.55833,-0.05987,9.11184,3.10653,2.37172,-8.18799,9.27181,6.08481,2.50514,-4.37716,-0.52084,0
0.98649,-0.33555,-0.50733,0.28441,4.39265,0.28930,-1.34471,1.68194,-3.60592,2.91226,5.64883,-5.49040,-2.49810,-7.24315,0.28467,-1.51935,3.18546,9.06950,7.98274,-2.63333,4.62026,0
4.14481,-2.81647,-6.02894,-1.83428,4.47415,-1.06275,6.62771,-8.75354,-4.45684,4.24348,-2.05222,-0.18297,2.31515,0.46489,-1.41025,-2.48019,2.45300,-0.30650,1.35938,1.08495,-1.84368,0
-6.36699,-0.31361,-0.04647,2.95769,-1.60788,-4.92913,-2.60305,3.24573,-0.06789,-2.73600,-4.21316,-9.85153,-2.38767,-4.27965,-6.66059,1.22959,3.93648,4.61028,-1.72981,0.90329,-0.13675,0
-4.95242,2.06576,-1.06949,-5.50865,3.64507,-1.69984,-6.16365,-6.53491,0.05182,1.03420,4.29811,-1.54883,1.35592,1.05416,3.08311,0.71925,-10.41980,4.17483,-2.94006,-1.27583,5.57030,0
3.56570,-1.24792,-2.24706,-5.29577,-2.23056,2.88799,2.31612,-1.89166,1.90479,-6.12022,4.99860,-1.47349,3.32194,6.71414,-0.99355,1.34415,9.09311,9.96366,-4.57962,-5.48994,4.94034,0
-0.10933,-1.13807,6.64756,-1.14605,-3.20161,6.08925,2.17556,-0.97562,0.69384,5.75576,-3.68661,-4.30089,1.90779,-2.31754,3.94264,-1.31803,-5.07285,6.32141,2.38201,-5.41559,-7.33834,0
6.98091,2.21017,0.42302,-9.20297,-2.69525,4.46412,-0.96636,4.23141,6.14678,6.99148,-0.07598,1.95088,1.52600,2.17004,-3.80643,-0.32100,-4.26400,4.22996,0.90842,4.00878,1.15658,0
8.95047,9.15141,7.58281,0.15933,-7.08156,9.31273,1.43796,6.40987,0.60623,5.48452,2.40249,-2.39174,-2.06094,1.78045,1.56840,-2.02284,-3.04323,-1.22744,1.47738,-3.35665,3.66156,0
3.67876,-6.45323,0.33441,0.31386,-2.70867,4.67260,3.17411,-2.92820,-1.39778,-5.34958,-7.63031,-0.39681,0.29166,-5.89675,-5.60907,-0.28880,1.34044,1.33580,7.49848,2.47127,-3.81584,0
-1.44027,9.16338,-1.05718,1.65399,1.86143,-3.08429,6.32243,-5.40980,0.34249,-3.67640,-6.60767,-5.24828,-0.43557,2.19401,-1.25191,4.38308,3.80709,-3.66264,2.05678,-0.60296,10.61080,0
4.05051,4.76474,3.12768,-6.35069,4.39827,-5.57773,-1.40382,-0.63524,0.19477,3.30229,5.55813,2.93599,-2.57859,2.68321,-1.64831,-5.64606,-1.07326,-3.06388,-2.43055,3.54761,-4.30464,0
-8.04018,7.37694,-2.08180,0.81528,-4.52588,-3.34640,-2.70675,-3.68812,-5.36742,1.47640,4.98297,-3.88894,0.47104,-3.33506,-2.51638,-0.41886,-2.42320,1.94730,1.73339,-0.32257,3.84940,0
-2.39003,0.11609,1.19243,3.12046,1.06792,-1.00359,-0.75785,0.57345,0.94084,-0.05794,-1.49318,-2.26554,1.17150,-3.93560,-8.34288,0.45721,4.89490,-0.42670,0.17534,-9.51816,3.93520,0
4.82684,-0.04295,1.81791,5.75751,2.63259,1.43140,0.16519,-1.54196,0.54129,-0.37733,-5.84269,-0.07933,2.14866,-2.89870,-0.28943,-3.05870,-3.53974,-9.40230,0.19452,-0.28713,0.74107,0
