f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,class
-0.06021,-0.37724,0.34627,-1.71901,-1.64376,-0.80195,0.79126,0.86230,-1.12150,-0.53339,-1.85327,-2.02991,-1.05814,0.25535,1.46407,0.96271,-0.97012,-0.48139,-0.13078,-3.30872,-0.78765,0
-0.41526,-1.12560,0.43041,-0.18147,0.58092,0.36492,1.31381,-1.45915,0.09927,-0.72870,0.29948,-0.92022,-1.91483,0.37210,-0.42096,0.74445,1.04946,0.27915,-1.99398,-1.91710,0.15636,0
-1.10261,-1.00613,-0.01877,0.08466,-0.40825,-0.07602,-0.83136,-0.50097,-0.94948,-0.59307,1.00105,1.21486,0.65743,-1.16440,-1.04575,-0.16094,0.54071,-2.47761,-0.32977,0.94007,1.03215,0
0.60063,-0.96188,-1.15117,-0.86315,0.33163,-1.40947,2.32419,-1.60870,0.45318,0.55265,1.69806,-0.06382,-0.66311,0.34824,2.32889,0.07574,-0.08953,-1.87728,-0.51946,-0.51033,-0.20559,0
0.47746,1.06911,0.37534,-0.67389,0.93174,-0.00652,-1.13557,-1.57112,-0.43882,-1.56178,-0.62466,-1.92485,0.78487,0.08116,1.45529,-0.16363,-1.28478,-0.23310,-1.55882,-0.18842,0.42015,0
-0.49960,0.15915,0.38975,-1.43429,-0.32113,0.04374,-0.46166,0.52181,-0.17953,0.17550,-2.26231,-0.34394,-1.52285,-0.76098,-1.79429,1.56955,-2.20293,0.43354,-0.20145,-0.43690,0.18168,0
-0.36833,-1.34667,-0.29305,-0.89818,-3.16584,0.84645,0.79045,0.65264,-0.48136,0.49585,0.92832,-0.42391,-0.58675,-2.32261,-0.87749,-0.41021,-1.95237,-0.77801,-0.37432,0.47550,-0.15830,0
0.27678,-0.31480,0.67081,1.07946,1.00828,-0.41371,-0.38220,-1.37382,-1.19313,0.10534,0.61259,-0.80601,-0.27161,-0.49593,-0.93713,0.37977,-1.41692,0.54823,-1.14797,-1.26497,-1.44275,0
0.54063,-0.22102,-0.18813,0.68521,-0.49877,-0.05283,0.13351,-0.20307,-1.05941,0.37696,-0.95215,-0.12699,-2.56891,-0.88381,-0.92472,-1.14577,-0.75938,1.53851,0.74558,-1.49107,-1.70086,0
0.20464,-2.09702,-0.67138,-0.86759,-0.26154,0.37905,-0.84206,-1.35249,0.36046,-1.16151,0.20495,0.40907,-1.73358,0.16548,-2.41762,-0.66648,0.32664,-0.99696,-1.12899,-0.64270,-0.14363,0
-0.74077,0.46329,-1.08289,-1.99044,0.17297,-1.32234,-1.74193,-2.61707,-1.13147,-2.16179,-1.28652,-0.13537,-0.60064,-0.63146,-1.12442,-1.11230,0.50680,-0.14522,-2.92695,-2.37619,0.72569,0
-0.55820,0.17821,-0.51373,-0.12713,0.33449,-1.73230,-0.85048,0.43390,-0.49409,-1.41872,-1.05749,-0.16054,-0.11998,-0.10256,0.16650,-1.57232,-0.60394,0.64611,0.63797,-2.37629,0.49096,0
-0.46232,-2.06839,-1.51572,0.42802,0.14588,-1.40445,0.10924,0.34852,-0.40724,-0.45712,-0.16777,0.13036,0.38992,-1.73776,0.53775,-0.96226,-0.70683,0.27124,-0.05083,-1.59814,-0.19716,0
0.88071,1.42556,0.11470,1.65712,-0.58142,-1.15246,1.10809,-0.59972,1.08147,-0.08799,0.49629,0.55911,-1.41366,-1.54286,-0.38314,0.69593,-0.63228,-0.43702,-1.15801,-0.48181,-0.05026,0
0.39540,-2.07733,0.07754,-1.72572,-1.95370,-0.77084,-0.44606,0.05948,-1.82405,-1.91874,-2.29481,-1.53247,0.07733,-0.36989,-1.47694,-0.14620,-1.79252,-0.22674,0.53695,-1.50803,-0.44225,0
-0.10359,-0.95943,1.59388,-0.55761,-3.00850,-1.24542,-1.40995,0.51113,-1.35067,0.35376,-1.93423,-0.75385,0.93062,-0.85575,-0.08450,-0.09375,0.12848,-0.46322,0.48039,-1.18167,0.96184,0
1.15618,-0.81609,-0.32399,-0.41987,-0.75758,-0.32213,0.89276,0.01154,-0.19656,0.89617,-2.16742,-0.73613,-0.08078,1.21528,-0.66649,0.61652,-0.29382,0.64922,-0.66080,-0.65612,0.75908,0
-1.85146,0.50339,-1.55530,-1.60774,0.33919,-0.16080,-1.46026,-0.37216,-0.92222,-0.16641,-0.17167,-0.02597,-1.91497,-0.50618,1.76470,-0.34563,-2.11044,0.97715,0.61336,-1.39039,0.83632,0
-0.21808,-0.61606,0.25760,-1.10074,0.38848,0.60677,-1.06248,-1.35025,-0.26107,-0.98128,-0.89767,-0.45929,-0.22525,0.34558,-2.34434,0.72813,-0.59119,-0.81037,-0.30885,-0.91527,0.07215,0
-0.83691,-2.52438,0.56199,0.42168,-1.60606,-1.46614,-1.19708,0.57406,-0.75847,-0.98850,0.92805,-1.65776,-0.20440,-1.03941,-0.70074,0.81105,-1.58888,0.21946,-1.83842,0.17414,0.12626,0
-0.19475,0.21514,-0.05416,-0.68155,0.00217,-0.64858,-0.11972,0.08608,-3.04915,0.11936,0.31151,-0.62529,0.13210,0.20462,0.63437,-0.24546,-0.61580,-0.84944,-0.20327,-2.17119,0.46321,0
0.89799,-1.37984,-0.66950,-0.94912,-0.54387,-1.17632,-0.38031,-0.98060,-1.60734,-1.95155,-2.20857,-0.56369,0.33287,0.65922,-2.01137,0.62414,-1.13641,-0.75296,-0.74303,-0.09830,-1.22531,0
0.29903,-1.19597,-1.09426,-2.41280,0.42060,-1.29465,0.80937,-1.32024,-1.84202,0.01844,0.09728,0.66297,-1.06353,0.24940,-0.56450,-0.75641,-0.76353,0.01590,1.64212,1.38437,-0.91469,0
-0.10574,-1.00520,2.49142,-0.74063,0.03280,0.44371,2.01575,-0.51805,-0.70806,-2.15393,0.02729,-0.29248,-0.00184,-2.76081,0.41606,-0.57242,0.00771,0.31983,-0.87343,0.13216,-0.04597,0
-2.07056,-0.23705,-0.06101,0.64732,-1.01705,-1.96203,-0.38117,-1.18958,0.60817,-0.47876,-0.14565,0.22302,-1.21065,-1.05234,-1.09121,0.01488,-1.57090,2.19125,-1.19378,-0.45360,-1.73798,0
-1.58725,0.10147,-0.85089,-0.40205,0.40716,0.23429,-0.75757,-0.85458,0.72883,-1.14561,-0.33087,-0.52833,-0.77912,-0.14686,0.95510,0.60649,-0.05407,-0.40091,-0.82559,0.86493,-0.06135,0
-0.51739,0.95108,-0.36158,-0.92494,-0.56636,1.39089,0.02802,-0.72200,-1.62270,-0.16885,-0.57918,-0.38910,-1.72757,-0.81481,0.01299,-2.38883,-0.78015,-0.60213,-0.79774,-0.62258,0.64784,0
-0.91734,-1.52644,-2.20283,-2.53272,0.18403,0.71282,-1.92500,-0.16068,-2.27076,-2.56352,-1.62576,-0.81442,-0.85426,-1.32367,0.75872,-1.51380,-0.80296,-1.12103,0.36937,-0.60173,-2.89529,0
-0.24029,-1.46960,-1.01111,-2.30757,-0.85409,0.25523,-0.22037,0.59445,-1.11676,1.07597,-0.00428,-0.60943,0.36049,-0.41141,-1.20465,-0.07787,-0.30620,0.43006,0.70253,1.27535,0.75857,0
0.42471,-1.45797,-2.26134,-0.55339,-0.67216,1.94497,-1.90107,-0.44361,-1.94560,-1.67307,-0.10316,-2.20680,-1.28063,-1.15936,0.50942,0.45589,-0.20321,-1.23580,-0.75882,-0.21511,-1.59656,0
-1.78686,0.54944,-0.67610,-0.24293,2.28918,-1.16715,-0.24122,0.11123,0.88930,-0.57929,0.33251,-1.06414,0.02902,0.69218,0.30201,-1.66445,1.01101,-0.70736,-1.78538,-0.00973,0.02837,0
1.19177,0.31242,0.05464,0.08824,-1.12560,-0.14454,0.50703,0.12084,0.72688,0.38795,-0.02453,-1.00937,-0.69822,-0.08202,-0.48075,-0.00690,0.40402,-0.01505,-0.62223,0.79821,-1.05758,0
-1.17038,0.43876,-1.44236,-1.33313,-1.18447,-1.06305,-1.12558,0.53655,-1.03423,-0.05272,1.25782,1.22783,-0.14847,0.65818,0.48064,2.04386,-1.75997,-0.97254,-2.72157,0.96409,-0.83667,0
0.86626,1.09108,-0.01158,-1.93407,-1.67528,-0.75692,-0.13024,0.04507,-0.65717,0.17725,-1.39479,0.42130,-1.49107,-1.40501,-0.43073,0.61341,0.05108,0.48610,-1.50553,-1.40859,-1.49826,0
-1.09769,-2.35643,-1.76708,-0.64615,-0.83811,-1.73173,1.06292,0.77429,-1.29124,-1.33056,-1.24707,-0.08388,-1.32687,-0.32620,1.38527,1.16953,-2.75810,-0.87928,-1.40718,-1.27435,-0.32199,0
-1.33343,0.03155,-0.30384,-0.82280,0.42723,-0.75633,-1.01187,0.19529,0.64810,-1.38148,-0.39237,-0.71856,-0.62430,-1.73789,-0.05628,-1.00644,1.17529,0.54449,0.95090,-0.70804,0.69400,0
0.11880,1.02087,-0.67013,0.44610,0.43404,-0.54362,-0.86498,-0.92776,1.01354,0.51109,-0.58727,-1.06197,-0.72178,0.64328,-1.65988,0.38983,-2.20920,1.35855,-1.16618,0.02218,-0.13118,0
0.04967,-0.07302,-1.65250,0.90127,0.95686,0.32509,-1.87209,0.67666,0.19739,-0.35636,-0.39852,-1.92517,-0.28322,-0.73766,-0.86196,-0.00585,-1.61333,-2.02026,-1.56120,-0.45789,-1.43563,0
0.38678,0.50295,-1.88803,-1.08294,0.25510,-2.52287,1.03357,-0.23876,1.68430,-1.74428,-0.75390,-0.92849,-1.85258,-0.44859,0.25533,0.77409,-0.55447,-1.29598,-2.81117,-2.38165,0.41280,0
-1.88326,0.39727,-0.07953,-1.07699,-0.55866,2.54767,-0.70279,-0.14000,0.06707,-1.02962,1.09453,-0.44041,0.14206,0.42334,-1.49707,-0.94819,0.64261,-1.07946,-0.15662,-0.40806,-0.17448,0
-1.03458,0.05109,-1.36679,-1.38356,-1.07939,-0.57378,-0.57850,-1.36405,-0.59807,-0.03848,-0.64825,0.88014,0.70717,-0.26278,1.04860,-1.53999,1.02130,-0.52246,-1.90884,-1.38306,-0.11706,0
-0.21670,-1.18630,-0.87741,-1.18957,-0.37092,0.16939,0.78374,-2.13142,-0.55190,0.16754,-0.63435,-0.46346,-0.18473,-0.71498,-0.68729,1.25563,-0.80600,-0.02588,-1.25798,-1.49023,-0.62877,0
0.92820,0.35164,-0.67773,-0.41555,1.20976,1.20105,-1.35519,0.82985,-1.51467,-0.89974,-0.59234,-0.96179,0.59955,-0.69030,-0.36426,-0.03414,0.08331,-1.36730,-1.23593,0.32266,-2.11229,0
-1.54480,-1.70889,-0.51959,0.06895,-0.58803,-1.97997,0.19218,-0.36270,0.42251,-0.65523,-0.97215,-2.95506,0.36356,-0.95304,-0.60393,0.15397,-0.21253,0.13993,-0.61634,-1.37144,-1.80806,0
-0.36355,-0.23456,2.11493,-0.76286,-0.06823,-1.80894,-0.97014,-2.23188,-0.47846,-1.21768,-0.98173,-0.51466,-0.50012,0.89127,-1.09520,0.89843,-1.29769,-0.56776,-1.10262,-1.33716,-0.59618,0
-2.41949,1.34037,0.12874,-0.55129,-0.75976,-0.58021,-0.09909,0.95647,-1.27352,-0.89773,-0.00323,-1.15942,0.11995,-2.03685,-0.48297,-2.35242,1.17537,-0.11525,-0.34698,-1.33538,0.08354,0
-0.68171,-0.51430,0.39917,0.70906,-2.32276,0.11539,1.08828,-0.70897,0.91096,1.88985,-1.26801,-2.15023,0.16037,-0.69498,0.16285,-1.15533,-2.01568,-0.07549,-1.29401,0.21258,1.29782,0
-0.98171,-0.01263,-0.84260,-1.51072,0.68768,0.97322,-0.61858,0.62868,0.18463,-0.93027,-1.12680,0.47423,-0.66275,-1.83838,-1.37755,-0.39269,-0.53445,-0.17714,-1.34767,2.29209,-1.00185,0
-1.59209,-2.03126,0.59868,1.04859,-2.60646,-1.20165,-0.95805,-0.84613,1.80473,0.23994,-2.39632,0.59164,-1.24071,-0.18993,-0.62897,1.17300,-2.07609,-0.94751,-1.89758,-1.11784,-1.31995,0
-1.03770,-1.18503,-1.37506,-0.60134,-0.58389,-1.31481,-0.29016,-0.98660,-0.37863,-0.23024,-0.80104,0.47899,-0.24137,-0.30579,-0.88100,-1.50625,-0.50595,0.23508,1.10160,-0.55885,0.88586,0
-1.14922,0.00365,-1.60549,-0.07621,-0.16454,-0.99523,-0.74694,-0.29051,-1.89779,0.54033,-0.26826,-0.42756,-0.27867,1.14274,-0.82163,-0.18480,-0.35327,1.39439,-0.49483,-0.48806,-1.88621,0
-0.28880,-0.25775,0.68138,-1.34743,-0.48658,-1.12389,-0.47302,-1.56931,-0.11835,-0.64236,0.93943,-1.20063,-0.70483,-0.70736,-0.42565,0.32986,-0.81053,0.35985,-1.05286,0.07204,0.61843,0
0.29675,0.68993,-1.65025,0.87212,0.28211,-0.01440,-0.19420,0.02319,-2.42324,0.14749,-2.04836,0.45245,-0.12774,0.93234,-2.06683,-0.13689,-0.23344,-1.50853,0.61672,0.67093,0.40573,0
-0.50828,-0.78794,-0.36061,0.53520,0.43369,-1.70853,-1.89313,0.10575,-1.55134,0.91313,-0.97682,-0.70122,-1.48533,-0.89127,-0.29062,-0.14300,-0.01211,1.12664,-0.62373,1.66135,-0.05593,0
-0.44045,1.01660,-1.40176,0.14981,0.18118,-0.16080,-1.60763,-1.18444,0.57449,-2.92588,-0.66406,-1.01034,0.28369,-0.07188,0.17347,-0.59453,0.13591,-0.32054,0.84628,1.56528,-0.37890,0
-0.44635,-0.63053,-0.93560,0.97768,-0.38447,-2.56320,1.07206,0.75843,1.25533,-0.99096,-0.99652,0.19394,-2.11006,-1.97522,1.49330,-0.18682,-0.47764,-1.07461,-1.15569,-0.73007,-0.95782,0
-0.30522,-1.04088,-1.33681,-3.35544,1.29269,-1.19020,-0.99350,0.78755,-1.46107,-1.34594,-1.40019,-2.40459,-1.25700,0.78899,1.17297,-0.67994,0.70529,-1.34806,-1.05110,-0.52374,-0.04298,0
-1.68229,-0.35536,0.57729,0.02278,-1.58206,0.25946,0.21195,-2.63286,-0.54879,-2.99568,-0.41189,-1.21485,-0.14208,-1.42416,0.17676,-0.01783,-1.87601,-0.11826,-2.58025,-0.47656,1.36487,0
-0.94933,-2.02833,-1.31548,0.56291,0.04140,-1.59310,0.76288,-0.63391,-0.96072,-1.86614,-1.08399,0.43164,-1.06439,-2.37414,-1.07634,-0.53747,-1.39166,-0.56118,-0.18951,-0.03074,-0.62726,0
-1.08404,0.14076,-1.10820,0.54073,-1.30908,-1.35588,0.64434,-1.60767,-0.32887,0.39478,-0.44463,-0.41873,-1.02433,-0.39220,0.88374,-0.53569,0.47953,-1.17799,-1.91471,-0.34892,-1.60571,0
0.78732,-1.14871,-0.80289,-0.75693,-1.21806,-0.32122,0.28937,-1.36483,0.83392,-0.72838,-1.37123,0.72646,0.37590,0.01189,1.96620,0.79177,-0.83480,-2.95910,-0.32788,-0.13645,0.12176,0
-0.33998,0.22594,0.42966,-1.30544,0.26714,-0.71631,-0.92979,-0.95791,-0.28591,0.01430,0.21079,-1.62647,0.34877,-0.80079,-0.78365,-0.29545,-2.05208,-1.59855,-0.50651,-2.48771,-0.02105,0
-0.35527,-0.20265,0.80121,-1.04742,-1.50354,-2.18246,-0.84303,-1.92490,-0.28874,0.79739,-0.98423,-0.60517,0.26532,-2.02390,-0.37001,-1.40296,-1.80646,-0.52914,-1.49239,1.09374,-0.22987,0
-1.66283,0.50560,-0.11093,-0.96851,-1.04749,-0.82848,-1.02612,-1.31306,-0.70649,-0.80006,-0.51362,-1.88702,-2.25946,0.07446,0.78798,0.65563,-0.21306,-3.31816,-0.31562,-1.59304,1.15163,0
-1.00524,0.33648,0.15050,-0.00680,-0.45834,0.17341,-0.02559,-0.03969,0.28701,-1.46976,-1.58234,1.04129,-1.58253,-1.05698,-0.91157,1.50795,-0.20559,1.44878,-0.91791,1.80027,-2.21149,0
-0.80083,-0.71427,-0.66832,-0.51145,-0.25256,-0.17362,-0.95653,-1.02540,-0.46192,-0.14384,-1.24793,0.31415,-0.28903,-0.78324,-0.31956,-0.57685,-1.93593,-1.38532,0.69623,-0.02436,-1.90089,0
-0.06981,-0.44350,1.89381,0.13903,-0.78094,-0.88500,-0.74213,0.27004,0.48974,-0.06424,-1.58730,-0.49200,0.21301,-0.58025,-1.30723,-1.13781,-2.55936,-1.58970,-0.27135,-0.70127,0.24882,0
-1.41263,-0.41534,-0.89728,-0.50544,-2.67288,-1.11997,-2.38511,1.10017,0.41614,0.95509,-1.92506,-1.51355,-0.94350,0.86889,-0.14895,0.28464,-0.53580,-1.33965,-2.01817,-1.08741,0.32212,0
0.63852,-0.57834,-1.90614,0.35435,-0.47849,0.55007,-0.58011,-1.93107,-1.33857,-2.15679,-1.97841,-0.13749,-1.41873,-1.33227,-1.14999,-1.32040,0.52180,-2.29987,-0.47694,-0.47690,1.97816,0
1.31344,-0.06284,0.30839,-1.46302,-0.28040,-1.65961,0.33196,-1.83493,-0.85052,-0.53830,-1.60070,0.33620,-0.35634,0.77159,0.26862,-0.91425,0.25872,-1.24427,0.42298,-1.88891,-0.92074,0
-0.15724,-1.31729,-0.92186,-0.49047,-2.00268,0.13243,-0.67212,0.31409,-0.67215,-0.30786,0.99761,-1.77927,-1.89883,-1.46162,-1.70957,-0.28922,-1.58176,-2.18240,0.95728,-1.75509,-0.32202,0
-0.33991,-2.04412,-1.64335,-0.03736,0.73320,0.66218,0.36277,0.52578,-1.45582,-0.38351,0.83027,-1.35864,-1.47191,-0.23908,-0.39392,0.32500,0.13511,-0.46679,-0.43019,-1.24378,1.40459,0
2.21242,-0.01556,-0.78908,-1.41612,-0.19510,0.19652,-0.05218,0.77148,-0.14980,-0.40611,-0.18588,-2.12872,-1.92212,-2.17188,-1.61103,0.80582,-1.30391,0.74385,-0.48312,-0.31459,-1.26637,0
-1.12469,-0.33142,0.22474,0.05984,-1.03286,-0.23854,0.47387,0.16825,-0.52920,0.18356,-0.43968,-0.82913,0.69587,1.42923,-0.97195,-0.87835,-0.01680,-0.08033,-0.83021,1.14194,0.10645,0
0.20917,0.74150,0.15606,-0.65439,-0.02897,-0.19267,0.10703,-0.99855,-0.65443,-3.38730,-0.28827,-1.10467,1.74673,1.11755,-0.41879,1.14826,-0.22348,0.42865,0.35790,-0.94793,-0.41202,0
0.04675,-0.25357,0.10017,-2.23781,1.18504,-2.40058,-1.32071,0.41967,-1.24531,0.25228,-0.73970,0.88491,-2.56075,-1.22565,-0.02618,-0.54308,-0.19800,0.19121,-0.40846,0.11123,0.91517,0
-0.73152,-1.11097,-0.35548,0.41136,-0.85489,-1.55260,1.87478,0.12452,-2.17973,-1.11565,-0.06434,-1.01374,0.26750,-1.76440,-1.29621,0.75913,1.47822,0.58719,0.79478,0.43095,1.85865,0
-0.88228,-0.65869,-0.52895,-0.66741,0.28882,-0.27565,-0.22733,-1.15039,-0.50221,-0.50262,-0.96872,-0.72429,-1.74822,-1.12159,-0.99260,-0.05998,-0.81440,-0.72252,-1.38855,-1.22146,0.01542,0
0.23048,-0.25962,-2.25807,-1.92553,0.01399,-1.02638,-1.17790,-0.88466,0.18434,1.02138,-1.25608,-0.90879,-2.21674,0.74450,0.15865,-1.72059,0.29444,-0.52435,-2.04695,-0.31129,0.67799,0
-0.75573,-2.75602,-1.36066,1.11370,-0.02341,0.56329,-0.38163,-1.53674,0.88090,1.85421,-0.61354,1.20942,0.35450,1.17529,-0.50902,-0.80902,0.55331,0.57466,-0.20288,1.80221,-0.51912,0
-0.37501,-1.27600,-1.49134,-0.58256,-1.37599,-0.76669,-0.67995,0.36613,-0.20348,0.08451,-0.88882,-0.13992,-1.85783,-1.13986,-0.72103,-0.71945,-1.31420,-0.11349,-0.46946,-0.63626,-1.33113,0
-0.77303,-1.87931,-0.43756,-0.46043,-1.07342,0.06569,-0.51885,1.36509,-0.04112,-1.35009,-1.88984,-0.42011,-0.84326,1.20156,0.15046,-0.69389,-0.98819,-0.43351,1.00038,-1.05082,-0.37433,0
0.71292,-0.09528,-1.17455,-0.95280,1.64934,-0.33351,-0.72422,1.00475,0.11672,-0.19631,-0.38768,-0.66093,0.27902,-1.32334,-0.71808,0.52177,-1.90168,-3.29189,-0.33439,-0.36627,-1.16754,0
-0.56547,0.44312,-0.53113,-0.99065,-0.45246,0.78121,-1.29978,-2.95558,1.12864,-0.22955,-0.16722,-2.25091,0.47198,-0.00487,-0.45377,1.10676,-1.47686,-0.41277,1.07916,0.22938,0.78788,0
0.93396,-0.95241,0.41621,-0.10311,-1.13470,-0.54102,-1.49064,0.07326,0.08684,-0.60376,-1.39565,-1.99421,0.60964,-0.96547,-0.72930,-0.44265,-0.38516,-1.16916,-0.12510,-0.06914,1.30366,0
-0.17828,0.50356,0.74772,0.42152,-0.47370,-1.60838,-0.65359,-0.31505,0.22511,0.60043,-3.40799,0.18727,0.32240,1.10368,-1.24418,-0.86385,-0.93470,0.22018,1.55664,-0.50964,-0.48860,0
-0.70944,-1.13468,-0.98957,0.23844,-1.13849,-0.19632,-0.24299,-0.48432,-0.59466,-0.86938,-0.30638,-0.05810,0.10623,1.19402,-1.15920,-1.30766,0.08634,-0.86543,-1.22495,-0.40135,-0.91929,0
1.01585,-1.31612,0.55435,-1.07333,0.64183,-1.22429,-0.94574,-1.08038,0.55797,0.79710,-1.24336,-1.22395,-1.29631,-0.43528,-0.52272,-0.60985,0.40660,-0.01189,-0.21451,-0.92362,-0.70089,0
0.53347,-0.74621,0.40056,-0.33583,-0.45834,-0.71617,-1.09993,0.42075,0.42842,-0.97829,0.43418,-1.22550,0.14112,-0.62094,-0.28788,-1.21505,0.60614,-1.06978,-1.64378,-0.04761,-0.73531,0
0.54409,0.04181,-0.26023,-0.95001,-3.33459,-0.21775,-1.79496,-1.19961,-0.92577,-0.66761,0.31416,-1.35532,-2.15103,1.64438,0.00884,-0.48972,-0.77156,-0.78914,-0.65959,1.36661,0.48481,0
-1.15879,-2.13706,-0.13246,-0.89153,-0.93341,-0.16153,-1.46249,-0.22959,-0.30597,0.69557,-1.45216,0.53167,0.98649,-0.99896,0.68847,-1.06315,0.75598,-0.62664,-0.26332,1.20631,1.32150,0
-1.14050,-1.36637,0.52678,-0.14022,-0.22294,-1.27066,-2.66256,-0.49574,-2.93170,0.00615,-0.27469,-1.24370,-0.83186,-2.23520,-1.10097,0.03083,-1.20126,-2.20912,-1.30202,1.24231,-2.72123,0
-1.10039,-0.47296,0.67810,0.39808,0.17579,-0.16107,-1.81736,0.54952,-0.25292,-1.31283,0.87531,-1.62101,-0.51849,-1.49133,-0.30441,-1.31508,-1.25592,0.96119,0.39523,-1.63778,0.60874,0
0.24214,0.58941,-1.76217,-0.43561,0.51272,-0.84723,-0.70928,0.74157,0.27473,1.95538,-0.05301,-0.80011,0.48214,-0.47376,0.36495,0.52722,-0.00357,1.44279,-0.77895,-0.51226,-0.03218,0
-0.52647,-0.81017,0.52527,0.50112,-0.77866,0.65666,-0.19669,-0.26125,-0.63881,-0.54995,-0.18343,-0.74706,-1.65906,-0.07775,-0.78818,-0.69955,0.71132,-0.12660,-0.12360,-3.27097,0.61009,0
-0.07994,-1.04025,-0.30543,1.72973,0.28555,0.95344,-0.77884,-0.47670,0.27965,0.04050,0.09888,-0.19734,-2.58570,-1.18127,-1.31755,1.99267,1.07746,0.67547,0.88363,0.34035,1.19277,0
-0.90179,-0.09876,-0.22546,-0.00176,-0.41682,0.36871,-2.12499,-1.10289,0.05867,-1.39953,0.06836,-0.29311,0.28783,0.13252,-0.16635,0.22572,-1.22499,-0.77592,-1.51435,-1.37893,-0.89046,0
-0.51568,1.04369,-0.72491,-0.36323,-1.22799,0.71113,0.15916,-0.81265,0.64273,-0.57635,-0.88640,-0.20315,0.25234,-0.80629,-1.54364,-1.59135,-0.16930,-0.23248,-0.75481,0.38591,0.62586,0
-0.46004,-0.36123,0.63668,-0.09062,0.09856,0.11539,-0.63988,-0.14191,-0.45158,-0.33324,-2.69765,0.11008,0.70155,-2.05210,-0.36736,0.04112,0.37800,1.20718,0.17633,0.46782,2.18392,0
-1.05105,-2.04906,0.11555,-1.92348,1.52203,-0.03300,-0.93667,0.39298,1.93301,-0.02592,-0.65365,-1.32794,0.39072,-0.47821,-0.34107,0.43754,-1.08734,-0.02486,1.05135,-1.11512,-1.61770,0
0.44596,-1.76525,-0.40600,0.30247,-0.49406,0.43636,-1.73345,-2.08408,0.29712,-0.93152,0.17770,-1.25055,0.19222,2.30663,-0.61339,0.35369,-0.93832,-1.71568,0.76284,-0.48918,-0.54166,0
-1.62042,-0.51851,-0.77928,-2.44205,-0.13465,-1.94609,-0.31707,-1.55182,-1.00236,-0.24886,-1.44623,-2.14657,-2.96453,-0.33074,-1.15775,0.80160,-0.75286,0.26679,-0.88528,-0.21559,-0.38195,0
-0.36403,-1.44458,-1.64496,-0.11504,-0.85792,1.75543,-2.27828,1.38065,-1.70832,0.37240,-0.00064,1.07816,-1.11451,-0.75064,0.49696,-0.77348,0.55621,-1.82497,0.95200,-0.55845,0.07408,0
-0.22104,-0.12851,-0.59871,-0.60886,-0.93241,-1.24285,0.17666,-2.50910,1.19472,0.32205,-1.52650,-2.30522,0.68916,-2.10215,-0.99573,0.10491,-1.94228,-0.28462,-0.00326,0.40598,0.53020,0
-0.47130,-0.53190,-0.82247,1.26645,-0.06699,-0.98705,-1.03208,-1.42345,-1.02393,-2.66583,-1.32326,-2.50880,0.87052,0.09899,0.36913,-0.89931,-0.36144,-1.68811,1.32231,1.05658,0.90938,0
1.17627,-1.40958,0.85579,1.22976,0.08363,1.33018,0.22102,-0.50583,0.26907,-0.22549,-1.01260,-0.22512,-2.01029,-1.05298,-1.85392,-0.55975,-0.05574,-0.19956,-0.35453,-0.68422,-0.87471,0
0.34277,-0.97455,-0.35971,-0.50698,-0.67168,-2.98934,0.33342,-0.61923,-0.63803,-0.16871,-0.89889,-1.46683,-1.53205,-0.02038,0.61410,0.59379,-0.89073,0.51553,-0.63214,0.78985,-0.50654,0
-1.85903,-1.20798,-1.02679,-0.80710,-1.04914,0.90142,-1.44422,-1.01495,-0.90982,0.20901,-0.40914,-0.90538,-0.05722,-0.65248,0.77764,1.12349,0.33491,0.61278,0.41596,-0.34473,-1.85549,0
-0.58504,-0.35372,0.22699,-1.09572,-1.80292,0.89601,-0.89894,0.20018,-1.76923,0.12067,1.15678,-2.67833,-1.82887,1.21066,-0.14759,-1.07470,1.03554,-1.55526,0.67745,-1.46144,0.33893,0
-0.77617,0.52222,0.21312,-0.74834,-1.99779,0.09443,0.83383,-0.28942,0.19384,-0.66279,0.87293,-0.09837,-0.16553,-0.17557,0.34868,-1.27773,0.11014,0.17840,0.62268,1.23092,1.17015,0
-0.05148,-0.48167,-1.01876,-0.27104,-0.42705,-2.10241,-0.63331,-0.99058,-0.31376,-1.05698,-0.64423,-0.62461,0.75726,-1.01335,-1.31337,1.17936,-0.11613,0.17511,-1.90744,-0.13664,-0.37880,0
-1.16474,1.62104,1.01881,0.06923,0.69898,0.02918,0.25366,0.15408,-0.42768,-0.68018,-0.13087,-0.78912,-1.61266,-0.74180,-0.37842,0.37996,1.70599,-1.23326,-0.72846,-1.16728,0.35872,0
-0.45245,-1.83088,-0.08052,0.62885,-0.77809,-0.38189,-0.30258,-1.20223,0.84235,0.56486,-0.55427,-1.29826,-1.36548,-0.42370,-0.15004,0.36954,0.16277,-1.54295,-0.92621,0.30376,0.94796,0
-1.64002,-0.38333,-1.02242,0.38534,0.36277,-0.40431,0.35674,0.68023,-1.20206,-0.78187,-0.66373,-0.80820,-1.24105,1.65951,-1.08411,0.78389,-2.14518,-1.08301,-1.15913,-2.10548,0.37590,0
-1.46173,-0.06154,-0.69824,-2.78916,1.03106,-2.06197,0.26246,-1.11739,0.43743,-0.99285,0.94941,-1.22245,-0.80860,-0.91615,-0.79660,0.21145,-2.97747,-0.38189,2.07779,-0.22040,-0.09885,0
